( F000-128 "a maior alta foi registrada em salvador, de dezoito por cento." )
( F000-129 "com a anistia, voltou a prática política da década de cinqüenta." )
( F000-130 "cristiano tem um excepcional trabalho de luz e enquadramento." )
( F000-131 "o quorum qualificado dificultaria mudanças circunstanciais nos futuros governos." )
( F000-132 "a contínua exposição à poluição intensa favorece o envelhecimento precoce da pele." )
( F000-133 "o brasil está representado por uma imensa delegação de duas pessoas." )
( F000-134 "inclui mais de noventa minutos de vídeo, fotos e ilustrações." )
( F000-135 "nos próximos dias, devem ser enviadas as outras notificações." )
( F000-136 "evite correr ao banco para trocar o seu dinheiro." )
( F000-137 "o cruzeiro real continua valendo até o dia quinze de julho." )
( F000-138 "há quem garanta que um craque não desaprende a arte de jogar." )
( F000-139 "o autor argumenta que a medida fere a legislação sanitária." )
( F000-140 "a rua flórida sempre foi a grande passarela dos turistas." )
( F000-141 "isso sem contar os negócios gerados pelo licenciamento de produtos ou franquias." )
( F000-142 "durante a revista eles mandaram que eu me comportasse como homem." )
( F000-143 "sou uma pessoa normal e me comporto do jeito que quiser." )
( F000-144 "é só sair nas ruas que os soldados chegam junto." )
( F000-145 "não deixe de entrar na galeria pacífico, recém restaurada e reformada." )
( F000-146 "é preciso reformular o parlamento para que ele possa atender a sociedade." )
( F000-147 "a ocorrência foi registrada como homicídio culposo não intencional." )
( F000-148 "na avaliação pelo desempenho individual, cada executivo tem cinco metas anuais." )
( F000-149 "na recepção, as vezes falhamos em momentos importantes do jogo." )
( F000-150 "portuguesa pode terminar, hoje, jogo inacabado com o santo andré." )
( F000-151 "o populismo em ação é um dos grandes espetáculos da política." )
( F000-152 "é a oportunidade para o mercado observar os talentos mais promissores." )
( F000-153 "os maridos não têm reclamações a fazer um do outro." )
( F000-154 "carlos afirma que faz de conta que não vê eduardo e oscar." )
( F000-155 "eduardo diz que não reclama porque se sente o mais querido." )
( F000-156 "vamos esquecer o passado, vamos pensar no presente e no futuro." )
( F000-157 "o américa está em quinto lugar, com vinte e seis pontos." )
( F000-158 "o próprio fundo de ações retém o imposto eventualmente devido no resgate." )
( F000-159 "a classe média paulistana vai às lojas neste natal com mais apetite." )
( F000-160 "em grande fase, é a nova sensação do time." )
( F000-161 "os jornais têm aberto enorme espaço aos vários tipos de roubalheira." )
( F000-162 "grandes empresas começam a investir maciçamente em seus jovens." )
( F000-163 "no entanto, medidas de segurança muito mais rigorosas deverão ser adotadas." )
( F000-164 "algumas oficinas de parceiros da mata atlântica estão sendo chamadas de estações." )
( F000-165 "para participar dessas atividades, é preciso se inscrever." )
( F000-166 "costuma se dizer que não se pode discutir com a vitória." )
( F000-167 "faltam exatas duas semanas para que comece de fato a corrida eleitoral." )
( F000-168 "parece o covas beijando o covas ou a erundina beijando a erundina." )
( F000-169 "diz que ele levanta a bíblia o tempo todo na televisão." )
( F000-170 "o time de jair pereira não conseguia criar oportunidades de gol." )
( F000-171 "respondeu que a sua frase havia sido tirada do contexto." )
( F000-172 "sou doce de coração, a paz é que me importa." )
( F000-173 "na universidade de paris três é só isso que se faz." )
( F000-174 "é porque falo do que é real, enquanto os outros..." )
( F000-175 "a coréia exporta um bilhão de dólares em móveis por ano." )
( F000-176 "ainda não apareceu um desgraçado aqui para montar um pólo moveleiro." )
( F000-177 "o governo do rio não terá representante no encontro." )
( F000-178 "o conceito ainda soa meio estranho para o brasileiro." )
( F000-179 "a polícia apreendeu nos últimos vinte dias, sessenta carros a seu serviço." )
( F000-180 "nuno cobra está em fase de revisão do texto." )
( F000-181 "seu livro deve sair em outubro ou novembro deste ano." )
( F000-182 "o bebê estava em posição pélvica invertida no interior do útero." )
( F000-183 "problemas encontrados nos diversos subprocessos organizacionais possuem causas próprias." )
( F000-184 "ao eliminarmos as causas de um problema, automaticamente eliminamos o problema." )
( F000-185 "dizem que a disciplina é importante e se embriagam às escondidas." )
( F000-186 "fotógrafo da revista caras quase é linchado por querer fotografar os feridos." )
( F000-187 "as três já pensam em voltar a londres no ano que vem." )
( F000-188 "a maioria dos times paulistas está bem na competição." )
( F000-189 "não acho que exista uma resposta única para os problemas das mulheres." )
( F000-190 "nenhum estava muito entusiasmado e um deles foi claro." )
( F000-191 "há vários restaurantes que oferecem feijoada, carnes e até comida baiana." )
( F000-192 "é um filme com um impacto vigoroso sobre a vida nacional." )
( F000-193 "o abatimento vai baixando gradativamente até o final do mês." )
( F000-194 "a vigilância iniciou um trabalho de combate à doença em dois bairros." )
( F000-195 "os detentos serão transferidos das delegacias que estiverem lotadas." )
( F000-196 "as negociações com a áustria continuavam na noite de ontem." )
( F000-197 "esta tese é motivo de preocupação constante entre os militares." )
( F000-198 "a festa foi financiada pela indústria de cigarros cibrasa." )
( F000-199 "durante a festa, a empresa lançou a marca de cigarros tetra." )
( F000-200 "dos duzentos imóveis novos oferecidos no mês, apenas quinze foram comercializados." )
( F000-201 "resta quase um mês para aprovar e sancionar a nova lei." )
( F000-202 "biscaia diz que gravações podem ligar bicheiros ao tráfico de drogas." )
( F000-203 "segundo biscaia, esses negócios não são relacionados ao jogo do bicho." )
( F000-204 "apenas dez por cento dos funcionários em todo brasil trabalharam ontem." )
( F000-205 "hoje, é a autora viva mais estudada nas universidades francesas." )
( F000-206 "segundo ele, foi apenas um almoço rápido entre amigos." )
( F000-207 "sua densidade teatral ficou prejudicada pelos freqüentes intervalos comerciais." )
( F000-208 "exibida em duas ou três partes, renderia muito mais." )
( F000-209 "estes últimos só podem ser resolvidos com mudanças na constituição." )
( F000-210 "o envolvimento dos empregados é fundamental para conquistar clientes." )
( F000-211 "patrocínio rende à cbf vinte e três vírgula seis milhões de dólares." )
( F000-212 "até mesmo na alemanha a maior parte dos jornais foi muito positiva." )
( F000-213 "eu acabo de receber uma crítica muito elogiosa aqui no canadá." )
( F000-214 "é muito raro que algum documentário esteja na lista deles." )
( F000-215 "no passeio, ciro também pôde ver a impopularidade do colega argentino." )
( F000-216 "o jornal nacional entrou na história do partido que recebeu dinheiro sujo." )
( F000-217 "augusto de toledo tem oitenta e três anos de vida." )
( F000-218 "nesta partida, o lateral da seleção brasileira jorginho contundiu o pé." )
( F000-219 "abandonou a frança e se fixou em são paulo." )
( F000-220 "então chegou a hora desta gente bronzeada mostrar seu valor." )
( F000-221 "por mais que reze, só aparece assombração na minha frente." )
( F000-222 "concluíram que é melhor aprofundar o processo do mercosul." )
( F000-223 "com isso, o preço passou para vinte e cinco reais." )
( F000-224 "itamar abriu a reunião com uma pergunta de fato pertinente." )
( F000-225 "a criolita já está em vias de projeto de mineração." )
( F000-226 "no primeiro e terceiro, recusou as ofertas feitas pelos bancos." )
( F000-227 "o carro rodopiou na pista molhada e bateu no caminhão." )
( F000-228 "cada um pagou multa de setenta reais por porte de maconha." )
( F000-229 "gabriel, o pensador, é um dos nomes confirmados nesta lista." )
( F000-230 "só sete por cento na pesquisa se disseram satisfeitos com suas explicações." )
( F000-231 "dois: o piloto teve morte cerebral instantânea, no momento do acidente." )
( F000-232 "seja como for, oliveira discoda de joão manuel num ponto." )
( F000-233 "ela disse que ainda decidirá seu voto para a câmara dos deputados." )
( F000-234 "o código tributário só permite a indexação dos impostos pela inflação passada." )
( F000-235 "a latasa vinha solicitando ao governo a adoção da medida." )
( F000-236 "quem precisar abastecer a geladeira hoje não vai ter tantas dificuldades." )
( F000-237 "já os supermercados e mercados municipais permanecerão fechados nesta terça feira." )
( F000-238 "ele sonha protagonizar a final da copa contra a seleção espanhola." )
( F000-239 "ele atribuiu o empate dos espanhóis à má sorte." )
( F000-240 "por enquanto, os avanços concentram se na área do reimplante." )
( F000-241 "existem péssimas edições do livro, por isso, use o da edição pensamento." )
( F000-242 "a unidade taximétrica passa a custar oitocentos e setenta cruzeiros reais." )
( F000-243 "já no dia sete, caiu para quarenta e três por cento." )
( F000-244 "agora, o pobre pode ficar com o par completo." )
( F000-245 "esta espécie de ruído desaparece após uma noite de sono." )
( F000-246 "vibrações do ar balançam a membrana, fazendo a trepidar." )
( F000-247 "estes ossos captam as vibrações da membrana e balançam." )
( F000-248 "o trem partiu com setenta e seis passageiros, dezenove em cada vagão." )
( F000-249 "ela tinha de saber que pobre não foi feito para comer biscoito." )
( F000-250 "segundo ele, a polícia não iria ceder a exigências." )
( F000-251 "dos vinte e um prêmios, quatorze foram para trabalhos jornalísticos." )
( F000-252 "o treino de hoje será das treze às dezessete horas em brasília." )
( F000-253 "só exercitar o quadríceps pode provocar desequilíbrio e forçar mais o joelho." )
( F000-254 "por isso, é importante fortalecer os músculos de trás da coxa." )
( F000-255 "o travesseiro aromático relaxa, combate a insônia e atua como sedativo." )
( F000-256 "o técnico cláudio duarte fez mudanças no time gaúcho." )
( F000-257 "o que conta agora é o que o candidato tem a dizer." )
( F000-258 "não bastará que lula exiba os dentes diante das câmeras." )
( F000-259 "agora, ele despenca do teto em direção ao piso." )
( F000-260 "esse tempo seria reduzido à metade com as duas urnas." )
( F000-261 "o novo presidente seria conhecido quatro dias após a votação." )
( F000-262 "ele disse que o medo do congelamento ainda atrapalha o plano." )
( F000-263 "fabrício disse que nunca administrou mas também nunca roubou um sorvete." )
( F000-264 "'guimarães rosa: o alquimista do coração', de josé maria martins." )
( F000-265 "análise de viés psicológico da obra de guimarães rosa." )
( F000-266 "os sérvios sempre defenderam a divisão, que consolidaria seus ganhos militares." )
( F000-267 "segundo almeida, é praticamente impossível controlar o fogo sem ajuda exterior." )
( F000-268 "a imagem do terceiro decanato de sagitário é o titã." )
( F000-269 "eu queria fazer minhas próprias coisas e logo caí na real." )
( F000-270 "sem texto é impossível interpretar com o mínimo de credibilidade." )
( F000-271 "os libretos se tornam meus à medida que os internalizo." )
( F000-272 "hoje o índio só responde à constituição se solicitar sua emancipação." )
( F000-273 "daria na ocasião para quitar quase metade do débito." )
( F000-274 "já dá para comer chocolate sem peso na consciência." )
( F000-275 "o valor venal dos imóveis vai ser ajustado para a realidade." )
( F000-276 "os países mais avançados vêm investindo pesadamente em tecnologias poupadoras de água." )
( F000-277 "o mercado financeiro só remunera o dinheiro nos dias úteis." )
( F000-278 "o banco garantia é o mais agressivo participante do mercado financeiro hoje." )
( F000-279 "veloz nas decisões, impiedoso com os adversários, joga para matar." )
( F000-280 "as escolas sozinhas não conseguem formar um bom profissional." )
( F000-281 "outros produtos também lembrados: feijão, café e derivados de soja." )
( F000-282 "dos dez primeiros, apenas a noruega foi eliminada da copa." )
( F000-283 "os investidores foram para a argentina e para a venezuela." )
( F000-284 "a própria demora no julgamento do processo já incomoda." )
( F000-285 "o seqüestro de bens serviria para garantir o pagamento." )
( F000-286 "feministas, negros e homossexuais fazem reivindicações retrógradas e tendem a exigir privilégios." )
( F000-287 "a justiça brasileira considerou o fato apenas um crime comum." )
( F000-288 "a decisão está para ser tomada em fevereiro ou março." )
( F000-289 "uma ação de molestamento sexual pode levar anos para se concluir." )
( F000-290 "a bola sai com a equipe que tenta fazer o gol." )
( F000-291 "a cada sessão, parreira se preocupa especificamente com um setor." )
( F000-292 "a escolha tentou dar o máximo de representatividade aos escolhidos." )
( F000-293 "xavier descarta a hipótese de o caixão ter sido violado." )
( F000-294 "uma parte importante da nossa vida acaba quando morre alguém querido." )
( F000-295 "reúne ainda depoimentos de profissionais que já montaram seu próprio negócio." )
( F000-296 "dinheiro apresentado pelos meios de comunicação como financiamento eleitoral." )
( F000-297 "as mulheres podem ser lindas, perfumadas e adoráveis mesmo." )
( F000-298 "este parece ser o lema dos franceses, ou dos filmes franceses." )
( F000-299 "tudo parecia assegurado diante de visíveis sinais de agonia alheia." )
( F000-300 "pode se optar por comprar cada programa em separado." )
( F000-301 "isso de que o importante é competir é balela." )
( F000-302 "posso tirar mais uma semana para trabalhar o time principal." )
( F000-303 "em setenta e sete todos eles tinham lançado discos." )
( F000-304 "o brasil tem pressa e o governo está pronto para agir." )
( F000-305 "nesse instante, ouvi meu filho sufocando em seu próprio sangue." )
( F000-306 "para ele, mesmo a carne está sem perspectiva de alta." )
( F000-307 "o grupo chegou quando os amotinados já tinham saído." )
( F000-308 "tudo será transparente e gradual, fruto de conciliações e consensos." )
( F000-309 "ele descarta armazéns a céu aberto, como ocorreu em oitenta e nove." )
( F000-310 "é muito importante divulgar a idéia da qualidade para o público." )
( F000-311 "é uma questão de cidadania, que não se restringe a produtos." )
( F000-312 "a melhoria da qualidade não interessa só a técnicos ou empresários." )
( F000-313 "nos países desenvolvidos, os grandes jornais publicam cadernos sobre o tema." )
( F000-314 "estou muito cheio de pepinos para ficar tratando dos pepinos dos outros." )
( F000-315 "as pessoas se divertiram tanto que aplaudiram de pé." )
( F000-316 "é o primeiro contato do grupo com uma produção mais apurada." )
( F000-317 "na idade média, os mapas voltam se para o leste." )
( F000-318 "a programação da arte exclui seriados, esportes e programas de auditório." )
( F000-319 "é a maior campanha da empresa realizada até hoje." )
( F000-320 "o problema é que a inflação demora um pouco para cair." )
( F000-321 "os pratos são à base de peixe e frutos do mar." )
( F000-322 "a papel presente aceita encomendas de embalagens até dia vinte." )
( F000-323 "é muito emocionante os homens se encontrarem à noite no bosque." )
( F000-324 "no final era um monte de homens se abraçando e chorando." )
( F000-325 "a pesquisa do datafolha é um levantamento por amostragem estratificada." )
( F000-326 "a margem de erro é de três pontos percentuais." )
( F000-327 "pelo acordo, israel mantém responsabilidade pela defesa e política externa." )
( F000-328 "o importante é que tenho entusiasmo para fazer as coisas." )
( F000-329 "às vezes você pode ter um cargo e não contribuir coisíssima nenhuma." )
( F000-330 "a pia batismal de mármore tem dois metros de diâmetro." )
( F000-331 "esse povo tem leis e segredos que só quem é cigano sabe." )
( F000-332 "visitados todos, na ocasião, por delegações de grandes empresários." )
( F000-333 "ontem, mais seis exilados voltaram à faixa de gaza." )
( F000-334 "a paciente, de vinte e dois anos, passa bem." )
( F000-335 "o dinheiro é arrecadado pelos templos através do dízimo." )
( F000-336 "tem se uma receita mensal de trezentos e quarenta mil dólares." )
( F000-337 "juliana disse que o banco a ser escolhido é surpresa." )
( F000-338 "este mês os termômetros descem facilmente abaixo de zero." )
( F000-339 "vale a pena também fazer uma visita ao museu arqueológico." )
( F000-340 "dos oitenta e um senadores, apenas cinqüenta e seis votaram." )
( F000-341 "a maternidade agora está capacitada para realizar cento e cinqüenta partos." )
( F000-342 "crescem as baixas civis na república separatista, de população majoritariamente muçulmana." )
( F000-343 "esta época de criatividade caiu um pouco no final da década." )
( F000-344 "o artilheiro viola recebeu na intermediária e avançou para o gol." )
( F000-345 "o atacante comemorou o gol imitando um diabo, símbolo do américa." )
( F000-346 "uma regra fundamental é definir um limite máximo de consumo." )
( F000-347 "ela é a pessoa mais mercenária que já conheci." )
( F000-348 "o time cometeu vinte e seis faltas durante a partida." )
( F000-349 "foi o que afirmaram sessenta e dois por cento dos oitocentos entrevistados." )
( F000-350 "seu desejo é de que apareça logo um doador." )
( F000-351 "agora, continua sendo necessário que a assembléia legislativa aprove o nome." )
( F000-352 "depois, foi a vez do baiano retribuir as homenagens." )
( F000-353 "se conseguirmos uma parte do que ele alcançou, será demais." )
( F000-354 "basta uma vitória para o time se classificar para as semifinais." )
( F000-355 "os críticos diziam que bastava um dos dois para cumprir esse papel." )
( F000-356 "o brasil perdeu e puseram nele a culpa pela derrota." )
( F000-357 "este lento processo de recuperação evidencia o cuidado com o consumidor." )
( F000-358 "outro exemplo é a beterraba, uma boa alternativa para a cenoura." )
( F000-359 "quem vencer estará classificado para as oitavas de final." )
( F000-360 "aragão acabou inocentado devido ao baixo número de senadores presentes." )
( F000-361 "eram necessários quarenta e um votos para aragão perder o mandato." )
( F000-362 "não estou pensando em voltar para o são paulo." )
( F000-363 "o parque é considerado uma ilha de tranqüilidade em plena avenida paulista." )
( F000-364 "esta é a opinião de trinta e dois por cento do público." )
( F000-365 "ele, corintiano, afirmou que às seis da tarde iria buscar a namorada." )
( F000-366 "às vezes, numa crise ou numa derrota se aprende mais." )
( F000-367 "as vendas por catálogo já atingem cinqüenta e oito bilhões de dólares." )
( F000-368 "as estrelas internacionais do violão chegam esta semana a são paulo." )
( F000-369 "pessoas mais velhas têm pele menos elástica que os jovens." )
( F000-370 "eu sou fiel aos meus amigos e eles são fiéis a mim." )
( F000-371 "os juízes poderão argumentar que na música também é assim." )
( F000-372 "o jogo foi marcado pela disputa no meio campo." )
( F000-373 "no grêmio, o meia carlos miguel centralizava o jogo." )
( F000-374 "o objetivo da ação foi protestar contra o corte ilegal de árvores." )
( F000-375 "todos os cheques abaixo de cem dólares são desprezados." )
( F000-376 "tá no ar e nas telas mais uma calúnia do macaco simão." )
( F000-377 "acertou o alvo em quarenta e três por cento das suas chances." )
( F000-378 "montadas, as partes do rosto funcionam como portas de entrada." )
( F000-379 "ao clicar sobre os olhos, você entra nas músicas e videoclipes." )
( F000-380 "quem sair por último feche a porta e apague a luz." )
( F000-381 "a equipe de americana ocupa a oitava posição." )
( F000-382 "a organização atribuiu os dados ao êxito das campanhas de vacinação." )
( F000-383 "botafogo e guarani iniciaram a segunda fase com performances semelhantes." )
( F000-384 "a concentração do bolo de recursos em um pequeno grupo aumentou." )
( F000-385 "foi definido o campeonato estadual, que começa no dia trinta." )
( F000-386 "o campeonato terá dois turnos, nos quais jogam todos contra todos." )
( F000-387 "classificam se dois times de cada chave a um quadrangular final." )
( F000-388 "o vencedor de cada grupo ganha um ponto extra." )
( F000-389 "o espaço fica, portanto, vago e disponível para o traficante." )
( F000-390 "os dados são da associação nacional dos fabricantes de veículos automotores." )
( F000-391 "seus computadores processam até dois milhões de informações por segundo." )
( F000-392 "casagrande substitui viola e o meia souza fica no banco." )
( F000-393 "a banda tocou nove músicas enquanto passou pela consolação." )
( F000-394 "durante todo o ano passado, os três tiveram apenas uma falta." )
( F000-395 "para noventa minutos houve uma revolução debaixo das traves." )
( F000-396 "o mais desculpável em itamar são os seus vexames de passarela." )
( F000-397 "para branco, este é um jogo como outro qualquer." )
( F000-398 "até agosto, o valor era de sessenta e quatro reais." )
( F000-399 "quanto mais avançarmos nas reformas, menor será esse ônus." )
( F000-400 "começa hoje em ilhéus o terceiro seminário nacional de turismo ecológico." )
( F000-401 "eu fui a primeira pessoa a abrir espaço para você." )
( F000-402 "a última chuva no mato grosso ocorreu em junho." )
( F000-403 "a nova diretoria tomará posse em primeiro de fevereiro." )
( F000-404 "o estado registrou redução nos índices de mortalidade infantil." )
( F000-405 "o plano terá recursos no valor de cento e dezoito mil." )
( F000-406 "a administração é feita pela federação de obras sociais." )
( F000-407 "os produtos vendidos nestas estantes foram doados por empresas particulares." )
( F000-408 "o nacional vai ser cauteloso ao enfrentar o são paulo hoje." )
( F000-409 "dieta para atletas deve ser rica e de fácil digestão." )
( F000-410 "o estudo é interessante e sofisticado, mas suas conclusões são óbvias." )
( F000-411 "as propostas de política econômica são poucas e imediatas." )
( F000-412 "eles experimentaram vários tipos de comidas exóticas durante a viagem." )
( F000-413 "estava muito calor e não soubemos dosar a energia." )
( F000-414 "nestor pestana, duzentos e sessenta e seis, região central." )
( F000-415 "glória funaro já colocou sua coleção de outono inverno nas prateleiras." )
( F000-416 "acreditavam que perfeição, para o homem, era a imortalidade." )
( F000-417 "nossa lua de mel não seria mais a mesma, argumenta cíntia." )
( F000-418 "a autoridade palestina libertou ontem quarenta e cinco integrantes." )
( F000-419 "ficou faltando ainda a devolução do dinheiro da parte aérea." )
( F000-420 "a grande diferença é que eu estou procurando solidariedade." )
